parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,i,idx0,idx1,idx2,inst,j,pname,pstyle,ptype,usecol,zone
pname:p_inst:0_ptype:pp_pstyle:m_i:76_j:40_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,76,,,,0,40,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:76_j:43_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,76,,,,0,43,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:76_j:46_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,76,,,,0,46,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:76_j:49_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,76,,,,0,49,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:76_j:52_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,76,,,,0,52,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:76_j:55_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,76,,,,0,55,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:76_j:58_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,76,,,,0,58,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:76_j:76_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,76,,,,0,76,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:79_j:37_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,79,,,,0,37,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:79_j:40_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,79,,,,0,40,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:79_j:43_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,79,,,,0,43,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:79_j:46_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,79,,,,0,46,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:79_j:49_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,79,,,,0,49,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:79_j:52_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,79,,,,0,52,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:79_j:55_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,79,,,,0,55,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:82_j:37_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,82,,,,0,37,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:82_j:40_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,82,,,,0,40,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:82_j:43_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,82,,,,0,43,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:82_j:46_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,82,,,,0,46,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:82_j:49_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,82,,,,0,49,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:82_j:52_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,82,,,,0,52,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:85_j:37_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,85,,,,0,37,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:85_j:40_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,85,,,,0,40,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:85_j:43_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,85,,,,0,43,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:85_j:46_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,85,,,,0,46,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:85_j:49_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,85,,,,0,49,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:85_j:52_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,85,,,,0,52,p,m,pp,,1
pname:p_inst:0_ptype:pp_pstyle:m_i:88_j:40_zone:1,log,factor,1.0,0.01,100.0,k,1.0,0.0,1,88,,,,0,40,p,m,pp,,1
pname:p_inst:1_ptype:cn_pstyle:m,log,factor,1.0,0.1,10.0,k-c,1.0,0.0,1,,,,,1,,p,m,cn,,
pname:p_inst:2_ptype:pp_pstyle:m_i:1_j:55_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,1,,,,2,55,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:1_j:58_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,1,,,,2,58,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:1_j:61_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,1,,,,2,61,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:4_j:52_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,4,,,,2,52,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:4_j:55_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,4,,,,2,55,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:4_j:58_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,4,,,,2,58,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:4_j:61_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,4,,,,2,61,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:4_j:64_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,4,,,,2,64,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:4_j:67_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,4,,,,2,67,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:4_j:70_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,4,,,,2,70,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:7_j:46_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,7,,,,2,46,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:7_j:49_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,7,,,,2,49,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:7_j:52_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,7,,,,2,52,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:7_j:55_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,7,,,,2,55,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:7_j:58_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,7,,,,2,58,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:7_j:61_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,7,,,,2,61,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:7_j:64_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,7,,,,2,64,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:7_j:67_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,7,,,,2,67,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:7_j:70_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,7,,,,2,70,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:7_j:73_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,7,,,,2,73,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:7_j:76_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,7,,,,2,76,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:10_j:40_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,10,,,,2,40,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:10_j:43_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,10,,,,2,43,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:10_j:46_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,10,,,,2,46,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:10_j:49_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,10,,,,2,49,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:10_j:52_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,10,,,,2,52,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:10_j:55_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,10,,,,2,55,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:10_j:58_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,10,,,,2,58,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:10_j:61_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,10,,,,2,61,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:10_j:64_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,10,,,,2,64,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:10_j:67_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,10,,,,2,67,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:10_j:70_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,10,,,,2,70,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:10_j:73_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,10,,,,2,73,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:10_j:76_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,10,,,,2,76,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:10_j:79_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,10,,,,2,79,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:10_j:82_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,10,,,,2,82,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:13_j:37_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,13,,,,2,37,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:13_j:40_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,13,,,,2,40,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:13_j:43_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,13,,,,2,43,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:13_j:46_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,13,,,,2,46,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:13_j:49_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,13,,,,2,49,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:13_j:52_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,13,,,,2,52,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:13_j:55_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,13,,,,2,55,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:13_j:58_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,13,,,,2,58,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:13_j:61_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,13,,,,2,61,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:13_j:64_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,13,,,,2,64,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:13_j:67_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,13,,,,2,67,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:13_j:70_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,13,,,,2,70,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:13_j:73_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,13,,,,2,73,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:13_j:76_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,13,,,,2,76,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:13_j:79_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,13,,,,2,79,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:13_j:82_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,13,,,,2,82,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:13_j:85_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,13,,,,2,85,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:16_j:34_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,16,,,,2,34,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:16_j:37_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,16,,,,2,37,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:16_j:40_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,16,,,,2,40,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:16_j:43_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,16,,,,2,43,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:16_j:46_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,16,,,,2,46,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:16_j:49_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,16,,,,2,49,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:16_j:52_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,16,,,,2,52,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:16_j:55_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,16,,,,2,55,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:16_j:58_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,16,,,,2,58,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:16_j:61_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,16,,,,2,61,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:16_j:64_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,16,,,,2,64,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:16_j:67_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,16,,,,2,67,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:16_j:70_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,16,,,,2,70,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:16_j:73_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,16,,,,2,73,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:16_j:76_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,16,,,,2,76,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:16_j:79_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,16,,,,2,79,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:16_j:82_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,16,,,,2,82,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:16_j:85_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,16,,,,2,85,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:16_j:88_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,16,,,,2,88,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:19_j:34_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,19,,,,2,34,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:19_j:37_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,19,,,,2,37,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:19_j:40_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,19,,,,2,40,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:19_j:43_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,19,,,,2,43,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:19_j:46_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,19,,,,2,46,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:19_j:49_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,19,,,,2,49,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:19_j:52_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,19,,,,2,52,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:19_j:55_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,19,,,,2,55,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:19_j:58_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,19,,,,2,58,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:19_j:61_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,19,,,,2,61,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:19_j:64_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,19,,,,2,64,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:19_j:67_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,19,,,,2,67,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:19_j:70_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,19,,,,2,70,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:19_j:73_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,19,,,,2,73,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:19_j:76_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,19,,,,2,76,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:19_j:79_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,19,,,,2,79,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:19_j:82_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,19,,,,2,82,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:19_j:85_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,19,,,,2,85,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:19_j:88_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,19,,,,2,88,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:25_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,25,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:28_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,28,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:31_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,31,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:34_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,34,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:37_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,37,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:40_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,40,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:43_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,43,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:46_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,46,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:49_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,49,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:52_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,52,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:55_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,55,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:58_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,58,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:61_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,61,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:64_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,64,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:67_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,67,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:70_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,70,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:73_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,73,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:76_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,76,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:79_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,79,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:82_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,82,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:85_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,85,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:22_j:88_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,22,,,,2,88,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:25_j:19_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,25,,,,2,19,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:25_j:25_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,25,,,,2,25,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:25_j:28_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,25,,,,2,28,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:25_j:31_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,25,,,,2,31,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:25_j:34_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,25,,,,2,34,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:25_j:37_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,25,,,,2,37,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:25_j:40_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,25,,,,2,40,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:25_j:43_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,25,,,,2,43,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:25_j:46_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,25,,,,2,46,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:25_j:49_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,25,,,,2,49,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:25_j:52_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,25,,,,2,52,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:25_j:55_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,25,,,,2,55,p,m,pp,,1
pname:p_inst:2_ptype:pp_pstyle:m_i:25_j:58_zone:1,log,factor,1.0,0.01,100.0,ghbt-cond,1.0,0.0,1,25,,,,2,58,p,m,pp,,1
