obsnme,obsval,weight,obgnme,i,id,idx0,idx1,idx2,j,k,kper,kstp,oname,otype,usecol,zone,standard_deviation
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:54_j:86_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,54,,,,,86,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:54_j:87_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,54,,,,,87,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:54_j:88_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,54,,,,,88,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:54_j:8_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,54,,,,,8,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:54_j:9_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,54,,,,,9,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:0_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,0,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:10_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,10,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:11_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,11,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:12_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,12,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:13_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,13,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:14_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,14,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:15_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,15,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:16_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,16,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:17_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,17,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:18_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,18,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:19_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,19,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:1_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,1,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:20_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,20,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:21_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,21,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:22_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,22,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:23_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,23,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:24_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,24,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:25_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,25,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:26_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,26,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:27_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,27,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:28_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,28,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:29_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,29,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:2_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,2,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:30_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,30,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:31_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,31,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:32_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,32,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:33_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,33,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:34_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,34,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:35_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,35,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:36_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,36,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:37_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,37,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:38_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,38,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:39_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,39,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:3_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,3,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:40_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,40,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:41_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,41,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:42_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,42,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:43_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,43,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:44_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,44,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:45_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,45,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:46_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,46,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:47_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,47,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:48_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,48,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:49_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,49,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:4_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,4,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:50_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,50,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:51_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,51,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:52_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,52,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:53_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,53,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:54_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,54,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:55_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,55,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:56_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,56,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:57_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,57,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:58_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,58,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:59_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,59,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:5_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,5,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:60_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,60,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:61_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,61,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:62_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,62,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:63_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,63,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:64_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,64,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:65_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,65,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:66_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,66,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:67_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,67,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:68_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,68,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:69_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,69,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:6_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,6,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:70_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,70,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:71_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,71,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:72_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,72,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:73_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,73,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:74_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,74,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:75_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,75,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:76_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,76,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:77_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,77,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:78_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,78,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:79_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,79,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:7_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,7,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:80_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,80,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:81_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,81,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:82_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,82,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:83_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,83,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:84_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,84,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:85_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,85,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:86_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,86,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:87_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,87,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:88_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,88,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:89_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,89,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:8_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,8,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:55_j:9_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,55,,,,,9,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:0_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,0,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:10_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,10,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:11_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,11,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:12_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,12,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:13_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,13,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:14_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,14,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:15_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,15,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:16_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,16,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:17_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,17,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:18_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,18,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:19_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,19,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:1_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,1,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:20_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,20,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:21_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,21,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:22_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,22,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:23_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,23,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:24_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,24,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:25_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,25,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:26_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,26,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:27_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,27,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:28_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,28,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:29_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,29,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:2_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,2,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:30_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,30,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:31_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,31,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:32_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,32,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:33_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,33,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:34_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,34,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:35_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,35,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:36_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,36,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:37_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,37,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:38_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,38,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:39_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,39,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:3_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,3,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:40_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,40,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:41_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,41,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:42_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,42,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:43_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,43,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:56_j:44_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,56,,,,,44,0,0,0,bound-base,lst,absq-bya,,0.0
